Year,Locality,MSO,DrugUsage,count,sum_female,sum_male,FIPS Code,County Name
2013,Fairfax,Abduction,Occasional Use,1,0,1,51059,Fairfax County
2013,Frederick,Abduction,Not Reported,2,0,2,51069,Frederick County
2013,Fredericksburg,Abduction,Not Reported,1,0,1,51630,Fredericksburg City
2013,Greene,Abduction,Not Reported,1,0,1,51079,Greene County
2013,Hampton,Abduction,Not Reported,1,0,1,51650,Hampton City
2013,Henrico,Abduction,Heavy Use,2,0,2,51087,Henrico County
2013,Henrico,Abduction,Moderate Use,1,0,1,51087,Henrico County
2013,Henrico,Abduction,Occasional Use,3,0,3,51087,Henrico County
2013,Henry,Abduction,"Drugs Used, Extent Unknown",1,0,1,51089,Henry County
2013,Henry,Abduction,Not Reported,2,0,2,51089,Henry County
2013,Henry,Abduction,Occasional Use,1,0,1,51089,Henry County
2013,Hopewell,Abduction,Not Reported,2,0,2,51670,Hopewell City
2013,Hopewell,Abduction,Occasional Use,1,0,1,51670,Hopewell City
2013,Isle of Wight,Abduction,"Drugs Used, Extent Unknown",1,0,1,51093,Isle of Wight County
2013,Isle of Wight,Abduction,Not Reported,2,0,2,51093,Isle of Wight County
2013,King George,Abduction,Not Reported,1,0,1,51099,King George County
2013,Lee,Abduction,"Drugs Used, Extent Unknown",1,0,1,51105,Lee County
2013,Loudoun,Abduction,Not Reported,2,0,2,51107,Loudoun County
2013,Louisa,Abduction,Not Reported,2,0,2,51109,Louisa County
2013,Martinsville,Abduction,Not Reported,2,0,2,51690,Martinsville City
2013,Mecklenburg,Abduction,Heavy Use,1,0,1,51117,Mecklenburg County
2013,Mecklenburg,Abduction,Occasional Use,1,0,1,51117,Mecklenburg County
2013,Montgomery,Abduction,Not Reported,1,0,1,51121,Montgomery County
2013,Nelson,Abduction,Heavy Use,2,0,2,51125,Nelson County
2013,Nelson,Abduction,Not Reported,1,0,1,51125,Nelson County
2013,Newport News,Abduction,"Drugs Used, Extent Unknown",2,0,2,51700,Newport News City
2013,Newport News,Abduction,Moderate Use,2,0,2,51700,Newport News City
2013,Newport News,Abduction,Not Reported,7,0,7,51700,Newport News City
2013,Norfolk,Abduction,"Drugs Used, Extent Unknown",6,1,5,51710,Norfolk City
2013,Norfolk,Abduction,Heavy Use,4,0,4,51710,Norfolk City
2013,Norfolk,Abduction,Not Reported,5,0,5,51710,Norfolk City
2013,Norfolk,Abduction,Occasional Use,1,1,0,51710,Norfolk City
2013,Orange,Abduction,Not Reported,1,0,1,51137,Orange County
2013,Petersburg,Abduction,"Drugs Used, Extent Unknown",2,0,2,51730,Petersburg City
2013,Pittsylvania,Abduction,Heavy Use,1,0,1,51143,Pittsylvania County
2013,Pittsylvania,Abduction,Not Reported,1,0,1,51143,Pittsylvania County
2013,Portsmouth,Abduction,"Drugs Used, Extent Unknown",2,0,2,51740,Portsmouth City
2013,Portsmouth,Abduction,Heavy Use,1,0,1,51740,Portsmouth City
2013,Portsmouth,Abduction,Moderate Use,2,0,2,51740,Portsmouth City
2013,Portsmouth,Abduction,Not Reported,3,0,3,51740,Portsmouth City
2013,Portsmouth,Abduction,Occasional Use,1,0,1,51740,Portsmouth City
2013,Powhatan,Abduction,Not Reported,1,0,1,51145,Powhatan County
2013,Powhatan,Abduction,Occasional Use,1,0,1,51145,Powhatan County
2013,Prince Edward,Abduction,Moderate Use,1,0,1,51147,Prince Edward County
2013,Prince Edward,Abduction,Not Reported,1,1,0,51147,Prince Edward County
2013,Prince William,Abduction,Heavy Use,3,0,3,51153,Prince William County
2013,Prince William,Abduction,Moderate Use,2,0,2,51153,Prince William County
2013,Prince William,Abduction,Not Reported,2,0,2,51153,Prince William County
2013,Prince William,Abduction,Occasional Use,1,0,1,51153,Prince William County
2013,Pulaski,Abduction,Not Reported,1,0,1,51155,Pulaski County
2013,Radford,Abduction,Not Reported,2,0,2,51750,Radford City
2013,Richmond City,Abduction,Drugs Not Used,1,0,1,51760,Richmond City
2013,Richmond City,Abduction,Heavy Use,1,0,1,51760,Richmond City
2013,Richmond City,Abduction,Moderate Use,3,0,3,51760,Richmond City
2013,Richmond City,Abduction,Not Reported,7,0,7,51760,Richmond City
2013,Richmond City,Abduction,Therapeutic Community,1,0,1,51760,Richmond City
2013,Richmond County,Abduction,Heavy Use,1,0,1,51159,Richmond County
2013,Roanoke City,Abduction,Drugs Not Used,1,0,1,51770,Roanoke City
2013,Roanoke City,Abduction,Heavy Use,1,0,1,51770,Roanoke City
2013,Roanoke City,Abduction,Not Reported,1,0,1,51770,Roanoke City
2013,Roanoke County,Abduction,Moderate Use,1,0,1,51161,Roanoke County
2013,Roanoke County,Abduction,Not Reported,3,1,2,51161,Roanoke County
2013,Rockingham,Abduction,"Drugs Used, Extent Unknown",1,0,1,51165,Rockingham County
2013,Rockingham,Abduction,Heavy Use,2,0,2,51165,Rockingham County
2013,Rockingham,Abduction,Not Reported,1,0,1,51165,Rockingham County
2013,Rockingham,Abduction,Occasional Use,1,0,1,51165,Rockingham County
2013,Russell,Abduction,Not Reported,3,0,3,51167,Russell County
2013,Scott,Abduction,Not Reported,2,0,2,51169,Scott County
2013,Smyth,Abduction,Not Reported,1,0,1,51173,Smyth County
2013,Southampton,Abduction,"Drugs Used, Extent Unknown",1,0,1,51175,Southampton County
2013,Southampton,Abduction,Not Reported,3,0,3,51175,Southampton County
2013,Spotsylvania,Abduction,Not Reported,1,0,1,51177,Spotsylvania County
2013,Stafford,Abduction,Moderate Use,1,0,1,51179,Stafford County
2013,Stafford,Abduction,Not Reported,2,0,2,51179,Stafford County
2013,Stafford,Abduction,Occasional Use,1,0,1,51179,Stafford County
2013,Staunton,Abduction,Not Reported,1,0,1,51790,Staunton City
2013,Suffolk,Abduction,Heavy Use,1,0,1,51800,Suffolk City
2013,Suffolk,Abduction,Not Reported,1,0,1,51800,Suffolk City
2013,Sussex,Abduction,Not Reported,1,0,1,51183,Sussex County
2013,Tazewell,Abduction,Drugs Not Used,1,0,1,51185,Tazewell County
2013,Tazewell,Abduction,Not Reported,2,0,2,51185,Tazewell County
2013,Virginia Beach,Abduction,"Drugs Used, Extent Unknown",3,0,3,51810,Virginia Beach City
2013,Virginia Beach,Abduction,Heavy Use,4,0,4,51810,Virginia Beach City
2013,Virginia Beach,Abduction,Moderate Use,1,0,1,51810,Virginia Beach City
2013,Virginia Beach,Abduction,Not Reported,8,1,7,51810,Virginia Beach City
2013,Virginia Beach,Abduction,Occasional Use,1,0,1,51810,Virginia Beach City
2013,Virginia Beach,Abduction,Therapeutic Community,1,0,1,51810,Virginia Beach City
2013,Washington,Abduction,Not Reported,1,0,1,51191,Washington County
2013,Waynesboro,Abduction,Not Reported,1,0,1,51820,Waynesboro City
2013,Westmoreland,Abduction,"Drugs Used, Extent Unknown",1,0,1,51193,Westmoreland County
2013,Westmoreland,Abduction,Not Reported,2,0,2,51193,Westmoreland County
2013,Westmoreland,Abduction,Occasional Use,1,0,1,51193,Westmoreland County
2013,Williamsburg,Abduction,"Drugs Used, Extent Unknown",1,0,1,51830,Williamsburg City
2013,Williamsburg,Abduction,Not Reported,2,0,2,51830,Williamsburg City
2013,Williamsburg,Abduction,Occasional Use,1,0,1,51830,Williamsburg City
2013,Wise,Abduction,"Drugs Used, Extent Unknown",1,1,0,51195,Wise County
2013,Wise,Abduction,Heavy Use,1,1,0,51195,Wise County
2013,Wise,Abduction,Not Reported,2,0,2,51195,Wise County
2013,Wythe,Abduction,Not Reported,1,0,1,51197,Wythe County
2013,Wythe,Abduction,Occasional Use,1,0,1,51197,Wythe County
2013,York,Abduction,Not Reported,1,0,1,51199,York County
2014,Albemarle,Abduction,Moderate Use,1,0,1,51003,Albemarle County
2014,Albemarle,Abduction,Occasional Use,1,0,1,51003,Albemarle County
2014,Alexandria,Abduction,Heavy Use,1,0,1,51510,Alexandria City
2014,Arlington,Abduction,"Drugs Used, Extent Unknown",1,0,1,51013,Arlington County
2014,Arlington,Abduction,Heavy Use,2,0,2,51013,Arlington County
2014,Arlington,Abduction,Not Reported,3,0,3,51013,Arlington County
2014,Arlington,Abduction,Occasional Use,1,0,1,51013,Arlington County
2014,Arlington,Abduction,Therapeutic Community,1,0,1,51013,Arlington County
2014,Augusta,Abduction,Not Reported,1,0,1,51015,Augusta County
2014,Botetourt,Abduction,Not Reported,1,0,1,51023,Botetourt County
2014,Bristol,Abduction,Not Reported,2,0,2,51520,Bristol City
2014,Brunswick,Abduction,Not Reported,3,0,3,51025,Brunswick County
2014,Buchanan,Abduction,Not Reported,1,0,1,51027,Buchanan County
2014,Buchanan,Abduction,Occasional Use,1,0,1,51027,Buchanan County
2014,Buckingham,Abduction,Not Reported,1,0,1,51029,Buckingham County
2014,Campbell,Abduction,"Drugs Used, Extent Unknown",1,1,0,51031,Campbell County
2014,Campbell,Abduction,Heavy Use,1,0,1,51031,Campbell County
2014,Campbell,Abduction,Not Reported,1,0,1,51031,Campbell County
2014,Caroline,Abduction,Heavy Use,2,0,2,51033,Caroline County
2014,Caroline,Abduction,Not Reported,1,0,1,51033,Caroline County
2014,Charlottesville,Abduction,Not Reported,2,0,2,51540,Charlottesville City
2014,Chesapeake,Abduction,"Drugs Used, Extent Unknown",2,0,2,51550,Chesapeake City
2014,Chesapeake,Abduction,Heavy Use,1,0,1,51550,Chesapeake City
2014,Chesapeake,Abduction,Moderate Use,1,0,1,51550,Chesapeake City
2014,Chesapeake,Abduction,Not Reported,2,0,2,51550,Chesapeake City
2014,Chesapeake,Abduction,Occasional Use,1,0,1,51550,Chesapeake City
2014,Chesterfield,Abduction,Heavy Use,1,0,1,51041,Chesterfield County
2014,Chesterfield,Abduction,Moderate Use,1,0,1,51041,Chesterfield County
2014,Chesterfield,Abduction,Not Reported,4,0,4,51041,Chesterfield County
2014,Chesterfield,Abduction,Occasional Use,2,1,1,51041,Chesterfield County
2014,Colonial Heights,Abduction,Not Reported,1,0,1,51570,Colonial Heights City
2014,Culpeper,Abduction,Not Reported,2,0,2,51047,Culpeper County
2014,Danville,Abduction,Not Reported,1,0,1,51590,Danville City
2014,Fairfax,Abduction,"Drugs Used, Extent Unknown",1,0,1,51059,Fairfax County
2014,Fairfax,Abduction,Heavy Use,2,0,2,51059,Fairfax County
2014,Fairfax,Abduction,Not Reported,2,0,2,51059,Fairfax County
2014,Fairfax,Abduction,Occasional Use,2,0,2,51059,Fairfax County
2014,Fauquier,Abduction,Moderate Use,1,0,1,51061,Fauquier County
2014,Floyd,Abduction,Not Reported,1,0,1,51063,Floyd County
2014,Fluvanna,Abduction,Moderate Use,1,0,1,51065,Fluvanna County
2014,Franklin County,Abduction,"Drugs Used, Extent Unknown",1,0,1,51067,Franklin County
2014,Franklin County,Abduction,Occasional Use,1,0,1,51067,Franklin County
2014,Frederick,Abduction,Heavy Use,1,0,1,51069,Frederick County
2014,Frederick,Abduction,Not Reported,4,1,3,51069,Frederick County
2014,Fredericksburg,Abduction,Not Reported,2,0,2,51630,Fredericksburg City
2014,Giles,Abduction,Not Reported,1,0,1,51071,Giles County
2014,Gloucester,Abduction,Heavy Use,1,0,1,51073,Gloucester County
2014,Greene,Abduction,Not Reported,1,0,1,51079,Greene County
2014,Greensville,Abduction,Not Reported,2,0,2,51081,Greensville County
2014,Halifax,Abduction,Occasional Use,1,0,1,51083,Halifax County
2014,Hampton,Abduction,Moderate Use,1,0,1,51650,Hampton City
2014,Hampton,Abduction,Not Reported,2,0,2,51650,Hampton City
2014,Hampton,Abduction,Occasional Use,1,0,1,51650,Hampton City
2014,Hanover,Abduction,Not Reported,2,0,2,51085,Hanover County
2014,Henrico,Abduction,Drugs Not Used,1,0,1,51087,Henrico County
2014,Henrico,Abduction,Heavy Use,1,0,1,51087,Henrico County
2014,Henrico,Abduction,Moderate Use,1,0,1,51087,Henrico County
2014,Henrico,Abduction,Not Reported,6,0,6,51087,Henrico County
2014,Henrico,Abduction,Occasional Use,1,0,1,51087,Henrico County
2014,Hopewell,Abduction,Heavy Use,1,0,1,51670,Hopewell City
2014,Lee,Abduction,Not Reported,1,0,1,51105,Lee County
2014,Loudoun,Abduction,Drugs Not Used,1,0,1,51107,Loudoun County
2014,Loudoun,Abduction,Heavy Use,1,0,1,51107,Loudoun County
2014,Loudoun,Abduction,Not Reported,1,0,1,51107,Loudoun County
2014,Loudoun,Abduction,Occasional Use,1,0,1,51107,Loudoun County
2014,Louisa,Abduction,Not Reported,2,0,2,51109,Louisa County
2014,Lunenburg,Abduction,Not Reported,1,0,1,51111,Lunenburg County
2014,Lynchburg,Abduction,Not Reported,1,0,1,51680,Lynchburg City
2014,Mecklenburg,Abduction,Not Reported,4,0,4,51117,Mecklenburg County
2014,Mecklenburg,Abduction,Occasional Use,1,0,1,51117,Mecklenburg County
2014,Middlesex,Abduction,Not Reported,2,0,2,51119,Middlesex County
2014,Montgomery,Abduction,Not Reported,1,0,1,51121,Montgomery County
2014,Nelson,Abduction,Not Reported,1,1,0,51125,Nelson County
2014,New Kent,Abduction,Not Reported,1,0,1,51127,New Kent County
2014,Newport News,Abduction,"Drugs Used, Extent Unknown",2,0,2,51700,Newport News City
2014,Newport News,Abduction,Not Reported,3,0,3,51700,Newport News City
2014,Norfolk,Abduction,Drugs Not Used,1,0,1,51710,Norfolk City
2014,Norfolk,Abduction,"Drugs Used, Extent Unknown",1,0,1,51710,Norfolk City
2014,Norfolk,Abduction,Heavy Use,5,0,5,51710,Norfolk City
2014,Norfolk,Abduction,Moderate Use,1,0,1,51710,Norfolk City
2014,Norfolk,Abduction,Not Reported,6,0,6,51710,Norfolk City
2014,Petersburg,Abduction,"Drugs Used, Extent Unknown",1,0,1,51730,Petersburg City
2014,Petersburg,Abduction,Occasional Use,1,0,1,51730,Petersburg City
2014,Pittsylvania,Abduction,Not Reported,2,0,2,51143,Pittsylvania County
2014,Portsmouth,Abduction,"Drugs Used, Extent Unknown",2,0,2,51740,Portsmouth City
2014,Portsmouth,Abduction,Heavy Use,1,0,1,51740,Portsmouth City
2014,Portsmouth,Abduction,Not Reported,3,0,3,51740,Portsmouth City
2014,Prince William,Abduction,Drugs Not Used,1,0,1,51153,Prince William County
2014,Prince William,Abduction,Heavy Use,4,0,4,51153,Prince William County
2014,Prince William,Abduction,Not Reported,4,0,4,51153,Prince William County
2014,Radford,Abduction,Not Reported,1,0,1,51750,Radford City
2014,Richmond City,Abduction,Heavy Use,4,0,4,51760,Richmond City
2014,Richmond City,Abduction,Moderate Use,2,0,2,51760,Richmond City
2014,Richmond City,Abduction,Not Reported,3,0,3,51760,Richmond City
2014,Richmond City,Abduction,Occasional Use,1,0,1,51760,Richmond City
2014,Richmond City,Abduction,Therapeutic Community,1,0,1,51760,Richmond City
2014,Roanoke City,Abduction,Occasional Use,2,0,2,51770,Roanoke City
2014,Roanoke County,Abduction,Occasional Use,1,0,1,51161,Roanoke County
2014,Rockbridge,Abduction,Not Reported,1,0,1,51163,Rockbridge County
2014,Rockingham,Abduction,"Drugs Used, Extent Unknown",2,0,2,51165,Rockingham County
2014,Rockingham,Abduction,Not Reported,2,0,2,51165,Rockingham County
2014,Russell,Abduction,Moderate Use,1,0,1,51167,Russell County
2014,Russell,Abduction,Not Reported,2,0,2,51167,Russell County
2014,Salem,Abduction,Not Reported,1,0,1,51775,Salem City
2014,Shenandoah,Abduction,Heavy Use,1,0,1,51171,Shenandoah County
2014,Southampton,Abduction,Occasional Use,1,0,1,51175,Southampton County
2014,Spotsylvania,Abduction,Not Reported,3,0,3,51177,Spotsylvania County
2014,Stafford,Abduction,Moderate Use,1,0,1,51179,Stafford County
2014,Suffolk,Abduction,Heavy Use,1,0,1,51800,Suffolk City
2014,Suffolk,Abduction,Moderate Use,1,0,1,51800,Suffolk City
2014,Suffolk,Abduction,Not Reported,1,0,1,51800,Suffolk City
2014,Suffolk,Abduction,Occasional Use,1,0,1,51800,Suffolk City
2014,Sussex,Abduction,Moderate Use,1,0,1,51183,Sussex County
2014,Tazewell,Abduction,Heavy Use,1,0,1,51185,Tazewell County
2014,Tazewell,Abduction,Not Reported,2,0,2,51185,Tazewell County
2014,Virginia Beach,Abduction,"Drugs Used, Extent Unknown",2,0,2,51810,Virginia Beach City
2014,Virginia Beach,Abduction,Heavy Use,4,0,4,51810,Virginia Beach City
2014,Virginia Beach,Abduction,Not Reported,7,0,7,51810,Virginia Beach City
2014,Virginia Beach,Abduction,Occasional Use,2,0,2,51810,Virginia Beach City
2014,Virginia Beach,Abduction,Therapeutic Community,1,0,1,51810,Virginia Beach City
2014,Warren,Abduction,Not Reported,1,0,1,51187,Warren County
2014,Washington,Abduction,Heavy Use,1,0,1,51191,Washington County
2014,Waynesboro,Abduction,Heavy Use,2,0,2,51820,Waynesboro City
2014,Waynesboro,Abduction,Not Reported,1,0,1,51820,Waynesboro City
2014,Westmoreland,Abduction,Not Reported,1,0,1,51193,Westmoreland County
2014,Williamsburg,Abduction,Moderate Use,1,0,1,51830,Williamsburg City
2014,Williamsburg,Abduction,Not Reported,1,0,1,51830,Williamsburg City
2014,Williamsburg,Abduction,Therapeutic Community,1,0,1,51830,Williamsburg City
2014,Wise,Abduction,Not Reported,2,0,2,51195,Wise County
2014,Wythe,Abduction,Not Reported,1,0,1,51197,Wythe County
2014,York,Abduction,Not Reported,1,0,1,51199,York County
2015,Albemarle,Abduction,Not Reported,1,0,1,51003,Albemarle County
2015,Alexandria,Abduction,Not Reported,1,0,1,51510,Alexandria City
2015,Arlington,Abduction,Not Reported,2,0,2,51013,Arlington County
2015,Augusta,Abduction,Heavy Use,1,0,1,51015,Augusta County
2015,Augusta,Abduction,Not Reported,1,0,1,51015,Augusta County
2015,Campbell,Abduction,"Drugs Used, Extent Unknown",1,0,1,51031,Campbell County
2015,Carroll,Abduction,Not Reported,1,0,1,51035,Carroll County
2015,Charlottesville,Abduction,Not Reported,1,1,0,51540,Charlottesville City
2015,Charlottesville,Abduction,Occasional Use,1,0,1,51540,Charlottesville City
2015,Chesapeake,Abduction,Heavy Use,3,0,3,51550,Chesapeake City
2015,Chesapeake,Abduction,Occasional Use,2,0,2,51550,Chesapeake City
2015,Chesterfield,Abduction,Heavy Use,1,0,1,51041,Chesterfield County
2015,Chesterfield,Abduction,Not Reported,1,0,1,51041,Chesterfield County
2015,Clarke,Abduction,Not Reported,1,0,1,51043,Clarke County
2015,Cumberland,Abduction,"Drugs Used, Extent Unknown",1,0,1,51049,Cumberland County
2015,Danville,Abduction,Heavy Use,2,0,2,51590,Danville City
2015,Danville,Abduction,Not Reported,2,0,2,51590,Danville City
2015,Dinwiddie,Abduction,Not Reported,1,0,1,51053,Dinwiddie County
2015,Essex,Abduction,Not Reported,1,0,1,51057,Essex County
2015,Fairfax,Abduction,Heavy Use,2,0,2,51059,Fairfax County
2015,Fairfax,Abduction,Moderate Use,1,0,1,51059,Fairfax County
2015,Fluvanna,Abduction,Occasional Use,1,0,1,51065,Fluvanna County
2015,Franklin County,Abduction,Heavy Use,1,0,1,51067,Franklin County
2015,Frederick,Abduction,Moderate Use,1,0,1,51069,Frederick County
2015,Fredericksburg,Abduction,Moderate Use,2,2,0,51630,Fredericksburg City
2015,Fredericksburg,Abduction,Not Reported,1,0,1,51630,Fredericksburg City
2015,Gloucester,Abduction,Heavy Use,1,0,1,51073,Gloucester County
2015,Greene,Abduction,Not Reported,1,0,1,51079,Greene County
2015,Halifax,Abduction,Heavy Use,1,0,1,51083,Halifax County
2015,Hampton,Abduction,Not Reported,3,0,3,51650,Hampton City
2015,Henry,Abduction,Not Reported,1,0,1,51089,Henry County
2015,Hopewell,Abduction,Not Reported,1,0,1,51670,Hopewell City
2015,Loudoun,Abduction,Heavy Use,1,0,1,51107,Loudoun County
2015,Loudoun,Abduction,Not Reported,2,0,2,51107,Loudoun County
2015,Lynchburg,Abduction,Heavy Use,2,0,2,51680,Lynchburg City
2015,Mecklenburg,Abduction,Heavy Use,2,0,2,51117,Mecklenburg County
2015,Mecklenburg,Abduction,Moderate Use,1,0,1,51117,Mecklenburg County
2015,Mecklenburg,Abduction,Not Reported,1,0,1,51117,Mecklenburg County
2015,Mecklenburg,Abduction,Occasional Use,1,0,1,51117,Mecklenburg County
2015,Middlesex,Abduction,Not Reported,1,0,1,51119,Middlesex County
2015,Newport News,Abduction,"Drugs Used, Extent Unknown",1,0,1,51700,Newport News City
2015,Newport News,Abduction,Not Reported,1,0,1,51700,Newport News City
2015,Norfolk,Abduction,Heavy Use,3,0,3,51710,Norfolk City
