FIPS_Code,Type,Rate_x,FIPS_County_Code,Rate_y,Percent_below_poverty_level_Estimate_Population_for_whom_poverty_status_is_determined,"Percent_below_poverty_level_Estimate_White_alone,_not_Hispanic_or_Latino",Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__50_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__125_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__150_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__185_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__200_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__300_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__400_percent_of_poverty_level,Total_Estimate_ALL_INDIVIDUALS_WITH_INCOME_BELOW_THE_FOLLOWING_POVERTY_RATIOS__500_percent_of_poverty_level,Percent_below_poverty_level_Estimate_UNRELATED_INDIVIDUALS_FOR_WHOM_POVERTY_STATUS_IS_DETERMINED,"Percent_below_poverty_level_Estimate_Worked_fulltime,_yearround_in_the_past_12_months","Percent_below_poverty_level_Estimate_Worked_less_than_fulltime,_yearround_in_the_past_12_months",Percent_below_poverty_level_Estimate_Did_not_work,Percent_with_a_disability_Estimate_Total_civilian_noninstitutionalized_population,"Percent_with_a_disability_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_Households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_Households,Percent_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Marriedcouple_family,Percent_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Other_family:,Percent_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_households_not_receiving_food_stamps/SNAP_Estimate_HOUSEHOLD_TYPE__Nonfamily_households,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Percent_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_households_not_receiving_food_stamps/SNAP_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_poverty_level,Percent_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_one_or_more_people_with_a_disability,Percent_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,Percent_households_not_receiving_food_stamps/SNAP_Estimate_DISABILITY_STATUS__With_no_persons_with_a_disability,"Percent_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino","Percent_households_not_receiving_food_stamps/SNAP_Estimate_White_alone,_not_Hispanic_or_Latino",Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__No_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__1_worker_in_past_12_months,Percent_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,Percent_households_not_receiving_food_stamps/SNAP_Estimate_WORK_STATUS__Families__2_or_more_workers_in_past_12_months,"Labor_Force_Participation_Rate_Estimate_White_alone,_not_Hispanic_or_Latino","Unemployment_rate_Estimate_White_alone,_not_Hispanic_or_Latino",Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__Below_poverty_level,Labor_Force_Participation_Rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Unemployment_rate_Estimate_POVERTY_STATUS_IN_THE_PAST_12_MONTHS__At_or_above_the_poverty_level,Labor_Force_Participation_Rate_Estimate_DISABILITY_STATUS__With_any_disability,Unemployment_rate_Estimate_DISABILITY_STATUS__With_any_disability
51079,ED Opioid Overdose,120,51079,83.1,9.9,7,521,2764,3940,4973,5608,8727,11966,14764,24.5,5.2,39.2,46.9,13.4,14.4,7.6,92.4,58.6,34.9,60.6,12.4,41,10,29,24.1,29.4,8.2,44.9,5.2,91.8,55.1,94.8,27.3,57.5,24.8,72.7,42.5,75.2,88.1,77,89.1,17.6,16.1,36.4,28.6,54.6,46,55.3,63.4,7.3,52.5,38.5,82.5,4.5,42.9,8.3
51079,EMS Narcan,146.1,51079,83.1,9.9,7,521,2764,3940,4973,5608,8727,11966,14764,24.5,5.2,39.2,46.9,13.4,14.4,7.6,92.4,58.6,34.9,60.6,12.4,41,10,29,24.1,29.4,8.2,44.9,5.2,91.8,55.1,94.8,27.3,57.5,24.8,72.7,42.5,75.2,88.1,77,89.1,17.6,16.1,36.4,28.6,54.6,46,55.3,63.4,7.3,52.5,38.5,82.5,4.5,42.9,8.3
51079,Fatal Fentanyl and/or Heroin Overdose,5.2,51079,83.1,9.9,7,521,2764,3940,4973,5608,8727,11966,14764,24.5,5.2,39.2,46.9,13.4,14.4,7.6,92.4,58.6,34.9,60.6,12.4,41,10,29,24.1,29.4,8.2,44.9,5.2,91.8,55.1,94.8,27.3,57.5,24.8,72.7,42.5,75.2,88.1,77,89.1,17.6,16.1,36.4,28.6,54.6,46,55.3,63.4,7.3,52.5,38.5,82.5,4.5,42.9,8.3
51079,Fatal Prescription Opioid Overdose,0,51079,83.1,9.9,7,521,2764,3940,4973,5608,8727,11966,14764,24.5,5.2,39.2,46.9,13.4,14.4,7.6,92.4,58.6,34.9,60.6,12.4,41,10,29,24.1,29.4,8.2,44.9,5.2,91.8,55.1,94.8,27.3,57.5,24.8,72.7,42.5,75.2,88.1,77,89.1,17.6,16.1,36.4,28.6,54.6,46,55.3,63.4,7.3,52.5,38.5,82.5,4.5,42.9,8.3
51079,Neonatal Abstinance Syndrome,14.9,51079,83.1,9.9,7,521,2764,3940,4973,5608,8727,11966,14764,24.5,5.2,39.2,46.9,13.4,14.4,7.6,92.4,58.6,34.9,60.6,12.4,41,10,29,24.1,29.4,8.2,44.9,5.2,91.8,55.1,94.8,27.3,57.5,24.8,72.7,42.5,75.2,88.1,77,89.1,17.6,16.1,36.4,28.6,54.6,46,55.3,63.4,7.3,52.5,38.5,82.5,4.5,42.9,8.3
51079,Reported Hepatitis C (1830 year olds),0,51079,83.1,9.9,7,521,2764,3940,4973,5608,8727,11966,14764,24.5,5.2,39.2,46.9,13.4,14.4,7.6,92.4,58.6,34.9,60.6,12.4,41,10,29,24.1,29.4,8.2,44.9,5.2,91.8,55.1,94.8,27.3,57.5,24.8,72.7,42.5,75.2,88.1,77,89.1,17.6,16.1,36.4,28.6,54.6,46,55.3,63.4,7.3,52.5,38.5,82.5,4.5,42.9,8.3
51081,Diagnosed HIV,16.8,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,ED Heroin Overdose,0,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,ED Opioid Overdose,25.2,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,EMS Narcan,0,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,Fatal Fentanyl and/or Heroin Overdose,8.4,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,Fatal Prescription Opioid Overdose,0,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,Neonatal Abstinance Syndrome,0,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51081,Reported Hepatitis C (1830 year olds),228.8,51081,,19.7,9.3,382,2030,2717,3218,3543,4776,6006,6902,29.7,26.3,20.6,36.5,21,19,22.7,77.3,47.7,26.1,54,23.9,51,15.9,28.4,22.9,30,20.8,42.8,14.3,79.2,57.2,85.7,41.7,48.9,39.7,58.3,51.1,60.3,43.1,19.2,50.1,14.4,21.8,48.4,26.9,47.8,37.1,51.3,43.1,4.8,52.4,36.4,86.6,2.9,48.9,18.3
51083,Diagnosed HIV,2.8,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,ED Heroin Overdose,0,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,ED Opioid Overdose,14.2,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,EMS Narcan,28.5,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,Fatal Fentanyl and/or Heroin Overdose,0,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,Fatal Prescription Opioid Overdose,5.7,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,Neonatal Abstinance Syndrome,22.7,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51083,Reported Hepatitis C (1830 year olds),20.6,51083,87.8,19.2,14.3,2641,9791,11871,14751,15596,22007,27260,30096,35.6,6.3,36.9,47.8,18.5,16.9,17.1,82.9,46.8,29.9,50.3,18.4,38.3,14.3,34.8,31.9,35.4,19.6,57.3,11.8,80.4,42.7,88.2,33.2,53.7,29,66.8,46.3,71,62.7,45.1,66.3,36.5,16,46.3,34.9,43.4,17.2,49.1,54.2,5.3,38.4,33.5,78.7,4.5,28.8,13.6
51085,Diagnosed HIV,6.8,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,ED Heroin Overdose,13.6,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,ED Opioid Overdose,107.5,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,EMS Narcan,23.2,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,Fatal Fentanyl and/or Heroin Overdose,4.8,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,Fatal Prescription Opioid Overdose,3.9,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,Neonatal Abstinance Syndrome,7.2,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51085,Reported Hepatitis C (1830 year olds),110.7,51085,96,6,4.8,2611,8108,10562,14655,16277,30371,44221,58761,17.7,3,32.9,29.4,10,10,4.5,95.5,61.9,29.7,63.4,13.4,47.3,11.8,24.7,23,24.8,6.3,39.3,4.8,93.7,60.7,95.2,21.5,49.4,20.2,78.5,50.6,79.8,87.1,70.4,87.9,14.2,11.1,46.6,25.6,62.1,39.2,63.2,68.3,3.9,60.5,28.8,85.7,2.9,48.4,14.4
51087,Diagnosed HIV,18.1,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,ED Heroin Overdose,14.5,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,ED Opioid Overdose,124.6,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,EMS Narcan,51.1,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,Fatal Fentanyl and/or Heroin Overdose,8.6,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,Fatal Prescription Opioid Overdose,2.8,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,Neonatal Abstinance Syndrome,3.3,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51087,Reported Hepatitis C (1830 year olds),61,51087,75.3,10.7,6.7,16511,43810,54424,72123,79778,129576,176714,212794,17.5,2.2,33.9,32,10.2,11.1,8.9,91.1,44.9,22.3,47.1,18.9,54.2,15.5,36.2,23.5,37.4,9.9,49,6,90.1,51,94,20.4,38.7,18.6,79.6,61.3,81.4,59.6,34.7,62,16.6,9.7,51.6,31,56.4,31.7,59.3,68.2,5,58.5,28.4,86,4.4,46.6,18.2
51089,Diagnosed HIV,5.8,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,ED Heroin Overdose,0,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,ED Opioid Overdose,90.6,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,EMS Narcan,59.8,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,Fatal Fentanyl and/or Heroin Overdose,0,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,Fatal Prescription Opioid Overdose,5.8,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,Neonatal Abstinance Syndrome,9.2,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51089,Reported Hepatitis C (1830 year olds),228.5,51089,86.9,18.3,15.4,3645,12969,17510,22350,24215,35473,42132,45750,29.3,6.9,43.1,38,18.6,20.5,18.2,81.8,47.9,29.1,52.1,18.6,38.2,14.2,33.5,32.7,33.7,17,53.1,9,83,46.9,91,33.9,49.7,30.4,66.1,50.3,69.6,74.7,61.7,77.6,26,22.5,43.8,30.6,43.8,30.2,46.9,53.8,8.2,44.3,31.3,79.3,6.9,26.4,18.2
51091,Diagnosed HIV,0,51091,,12.6,12.7,140,451,589,670,704,1235,1604,1791,23.4,0,49.3,29.2,18.4,18.5,9.4,90.6,53.6,26.7,56.4,11.4,16.8,10.8,35,56.4,32.8,12.5,43.6,9.3,87.5,56.4,90.7,34.6,69.3,31,65.4,30.7,69,99.7,100,99.7,50,26.1,40.9,26.5,45,9.1,47.4,51.6,1.1,49.7,0,81.4,1.4,45.8,0
