Year,FIPS Code,Locality,Source,Type,Case Count Display,Rate,VDH Health District,VDH Health District Case Count Display,VDH Health District Case Rate,VDH Health Region,VDH Health Region Case Count Display,VDH Health Region Case Rate,Virginia Hospital & Healthcare Preparedness Region,Virginia Hospital & Healthcare Preparedness Region Case Count Display,Virginia Hospital & Healthcare Preparedness Region Case Rate,Virginia Department of Emergency Management Region,Virginia Department of Emergency Management Region Case Count Display,Virginia Department of Emergency Management Region Case Rate,Community Service Board,Community Service Board Case Count Display,Community Service Board Case Rate,Virginia State Police Division,Virginia State Police Division Case Count Display,Virginia State Police Division Case Rate,Virginia State,Virginia State Case Count Display,Virginia State Case Rate
2011,51199,York,ED,ED Heroin Overdose,N/A,N/A,Peninsula,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Colonial Behavioral Health,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51510,Alexandria,ED,ED Heroin Overdose,N/A,N/A,Alexandria,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Alexandria Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51520,Bristol,ED,ED Heroin Overdose,N/A,N/A,Mount Rogers,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Highlands Community Services,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51530,Buena Vista City,ED,ED Heroin Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Roanoke Area,N/A,N/A,Rockbridge Area Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51540,Charlottesville,ED,ED Heroin Overdose,N/A,N/A,Thomas Jefferson,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Region Ten Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51550,Chesapeake,ED,ED Heroin Overdose,N/A,N/A,Chesapeake,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Chesapeake Integrated Behavioral Healthcare,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51570,Colonial Heights,ED,ED Heroin Overdose,N/A,N/A,Chesterfield,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,District 19 Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51580,Covington,ED,ED Heroin Overdose,N/A,N/A,Alleghany,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Alleghany Highlands Community Services Board,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51590,Danville,ED,ED Heroin Overdose,N/A,N/A,Pittsylvania-Danville,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Danville-Pittsylvania Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51595,Emporia,ED,ED Heroin Overdose,N/A,N/A,Crater,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,District 19 Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51600,Fairfax City,ED,ED Heroin Overdose,N/A,N/A,Fairfax,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Fairfax- Falls Church Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51610,Falls Church,ED,ED Heroin Overdose,N/A,N/A,Fairfax,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Fairfax- Falls Church Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51620,Franklin City,ED,ED Heroin Overdose,N/A,N/A,Western Tidewater,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Western Tidewater Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51630,Fredericksburg,ED,ED Heroin Overdose,N/A,N/A,Rappahannock,N/A,N/A,Northwest,N/A,N/A,Northern,N/A,N/A,Culpeper,N/A,N/A,Rappahannock Area Community Services Board,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51640,Galax,ED,ED Heroin Overdose,N/A,N/A,Mount Rogers,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Mount Rogers Community Services Board,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51650,Hampton,ED,ED Heroin Overdose,N/A,N/A,Hampton,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Hampton-Newport News Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51660,Harrisonburg,ED,ED Heroin Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Harrisonburg-Rockingham Community Services Board,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51670,Hopewell,ED,ED Heroin Overdose,N/A,N/A,Crater,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,District 19 Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51678,Lexington,ED,ED Heroin Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Roanoke Area,N/A,N/A,Rockbridge Area Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51680,Lynchburg,ED,ED Heroin Overdose,N/A,N/A,Central Virginia,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Central Virginia,N/A,N/A,Horizon Behavioral Health ,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51683,Manassas City,ED,ED Heroin Overdose,N/A,N/A,Prince William,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Prince William County Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51685,Manassas Park,ED,ED Heroin Overdose,N/A,N/A,Prince William,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Prince William County Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51690,Martinsville,ED,ED Heroin Overdose,N/A,N/A,West Piedmont,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Piedmont Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51700,Newport News,ED,ED Heroin Overdose,N/A,N/A,Peninsula,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Hampton-Newport News Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51710,Norfolk,ED,ED Heroin Overdose,N/A,N/A,Norfolk,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Norfolk Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51720,Norton,ED,ED Heroin Overdose,N/A,N/A,Lenowisco,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Planning District One Behavioral Health Services,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51730,Petersburg,ED,ED Heroin Overdose,N/A,N/A,Crater,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,District 19 Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51735,Poquoson,ED,ED Heroin Overdose,N/A,N/A,Peninsula,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Colonial Behavioral Health,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51740,Portsmouth,ED,ED Heroin Overdose,N/A,N/A,Portsmouth,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Portsmouth Department of Behavioral Healthcare Services,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51750,Radford,ED,ED Heroin Overdose,N/A,N/A,New River,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Southwest,N/A,N/A,New River Valley Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51760,Richmond City,ED,ED Heroin Overdose,N/A,N/A,Richmond,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Richmond Behavioral Health Authority,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51770,Roanoke City,ED,ED Heroin Overdose,N/A,N/A,Roanoke,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Blue Ridge Behavioral Healthcare,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51775,Salem,ED,ED Heroin Overdose,N/A,N/A,Alleghany,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Blue Ridge Behavioral Healthcare,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51790,Staunton,ED,ED Heroin Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Valley Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51800,Suffolk,ED,ED Heroin Overdose,N/A,N/A,Western Tidewater,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Western Tidewater Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51810,Virginia Beach,ED,ED Heroin Overdose,N/A,N/A,Virginia Beach,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Virginia Beach Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51820,Waynesboro,ED,ED Heroin Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Valley Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51830,Williamsburg,ED,ED Heroin Overdose,N/A,N/A,Peninsula,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Colonial Behavioral Health,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51840,Winchester,ED,ED Heroin Overdose,N/A,N/A,Lord Fairfax,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Northwestern Community Services,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51001,Accomack,ED,ED Opioid Overdose,N/A,N/A,Eastern Shore,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Eastern Shore Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51003,Albemarle,ED,ED Opioid Overdose,N/A,N/A,Thomas Jefferson,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Region Ten Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51005,Alleghany,ED,ED Opioid Overdose,N/A,N/A,Alleghany,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Alleghany Highlands Community Services Board,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51007,Amelia,ED,ED Opioid Overdose,N/A,N/A,Piedmont,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Crossroads Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51009,Amherst,ED,ED Opioid Overdose,N/A,N/A,Central Virginia,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Central Virginia,N/A,N/A,Horizon Behavioral Health ,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51011,Appomattox,ED,ED Opioid Overdose,N/A,N/A,Central Virginia,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Central Virginia,N/A,N/A,Horizon Behavioral Health ,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51013,Arlington,ED,ED Opioid Overdose,N/A,N/A,Arlington,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Arlington County Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51015,Augusta,ED,ED Opioid Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Valley Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51017,Bath,ED,ED Opioid Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Roanoke Area,N/A,N/A,Rockbridge Area Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51019,Bedford,ED,ED Opioid Overdose,N/A,N/A,Central Virginia,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Horizon Behavioral Health ,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51021,Bland,ED,ED Opioid Overdose,N/A,N/A,Mount Rogers,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Mount Rogers Community Services Board,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51023,Botetourt,ED,ED Opioid Overdose,N/A,N/A,Alleghany,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Blue Ridge Behavioral Healthcare,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51025,Brunswick,ED,ED Opioid Overdose,N/A,N/A,Southside,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Southside Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51027,Buchanan,ED,ED Opioid Overdose,N/A,N/A,Cumberland Plateau,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Cumberland Mountain Community Services,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51029,Buckingham,ED,ED Opioid Overdose,N/A,N/A,Piedmont,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Central Virginia,N/A,N/A,Crossroads Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51031,Campbell,ED,ED Opioid Overdose,N/A,N/A,Central Virginia,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Central Virginia,N/A,N/A,Horizon Behavioral Health ,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51033,Caroline,ED,ED Opioid Overdose,N/A,N/A,Rappahannock,N/A,N/A,Northwest,N/A,N/A,Northern,N/A,N/A,Culpeper,N/A,N/A,Rappahannock Area Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51035,Carroll,ED,ED Opioid Overdose,N/A,N/A,Mount Rogers,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Southwest,N/A,N/A,Mount Rogers Community Services Board,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51036,Charles City,ED,ED Opioid Overdose,N/A,N/A,Chickahominy,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Henrico Area Mental Health and Developmental Services,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51037,Charlotte,ED,ED Opioid Overdose,N/A,N/A,Piedmont,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Central Virginia,N/A,N/A,Crossroads Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51041,Chesterfield,ED,ED Opioid Overdose,N/A,N/A,Chesterfield,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Chesterfield Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51043,Clarke,ED,ED Opioid Overdose,N/A,N/A,Lord Fairfax,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Northwestern Community Services,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51045,Craig,ED,ED Opioid Overdose,N/A,N/A,Alleghany,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Blue Ridge Behavioral Healthcare,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51047,Culpeper,ED,ED Opioid Overdose,N/A,N/A,Rappahannock Rapidan,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Rappahannock-Rapidan Community Services Board,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51049,Cumberland,ED,ED Opioid Overdose,N/A,N/A,Piedmont,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Central Virginia,N/A,N/A,Crossroads Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51051,Dickenson,ED,ED Opioid Overdose,N/A,N/A,Cumberland Plateau,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Dickenson County Behavioral Health Services,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51053,Dinwiddie,ED,ED Opioid Overdose,N/A,N/A,Crater,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,District 19 Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51057,Essex,ED,ED Opioid Overdose,N/A,N/A,Three Rivers,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Richmond,N/A,N/A,Middle Peninsula-Northern Neck Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51059,Fairfax,ED,ED Opioid Overdose,N/A,N/A,Fairfax,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,Fairfax- Falls Church Community Services Board,N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51061,Fauquier,ED,ED Opioid Overdose,N/A,N/A,Rappahannock Rapidan,N/A,N/A,Northwest,N/A,N/A,Northern,N/A,N/A,Culpeper,N/A,N/A,Rappahannock-Rapidan Community Services Board,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51063,Floyd,ED,ED Opioid Overdose,N/A,N/A,New River,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,New River Valley Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51065,Fluvanna,ED,ED Opioid Overdose,N/A,N/A,Thomas Jefferson,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Central Virginia,N/A,N/A,Region Ten Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51067,Franklin County,ED,ED Opioid Overdose,N/A,N/A,West Piedmont,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Piedmont Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51069,Frederick,ED,ED Opioid Overdose,N/A,N/A,Lord Fairfax,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Northwestern Community Services,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51071,Giles,ED,ED Opioid Overdose,N/A,N/A,New River,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Southwest,N/A,N/A,New River Valley Community Services,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51073,Gloucester,ED,ED Opioid Overdose,N/A,N/A,Three Rivers,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Middle Peninsula-Northern Neck Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51075,Goochland,ED,ED Opioid Overdose,N/A,N/A,Chickahominy,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Goochland-Powhatan Community Services,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51077,Grayson,ED,ED Opioid Overdose,N/A,N/A,Mount Rogers,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Mount Rogers Community Services Board,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51079,Greene,ED,ED Opioid Overdose,N/A,N/A,Thomas Jefferson,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Region Ten Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51081,Greensville,ED,ED Opioid Overdose,N/A,N/A,Crater,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,District 19 Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51083,Halifax,ED,ED Opioid Overdose,N/A,N/A,Southside,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Central Virginia,N/A,N/A,Southside Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51085,Hanover,ED,ED Opioid Overdose,N/A,N/A,Chickahominy,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Hanover County Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51087,Henrico,ED,ED Opioid Overdose,N/A,N/A,Henrico,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Richmond,N/A,N/A,Henrico Area Mental Health and Developmental Services,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51089,Henry,ED,ED Opioid Overdose,N/A,N/A,West Piedmont,N/A,N/A,Southwest,N/A,N/A,Near Southwest,N/A,N/A,Roanoke Area,N/A,N/A,Piedmont Community Services,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51091,Highland,ED,ED Opioid Overdose,N/A,N/A,Central Shenandoah,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Roanoke Area,N/A,N/A,Valley Community Services Board,N/A,N/A,VSP Division 6,N/A,N/A,Virginia State,N/A,N/A
2011,51093,Isle of Wight,ED,ED Opioid Overdose,N/A,N/A,Western Tidewater,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Western Tidewater Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51095,James City,ED,ED Opioid Overdose,N/A,N/A,Peninsula,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Colonial Behavioral Health,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51097,King and Queen,ED,ED Opioid Overdose,N/A,N/A,Three Rivers,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Richmond,N/A,N/A,Middle Peninsula-Northern Neck Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51099,King George,ED,ED Opioid Overdose,N/A,N/A,Rappahannock,N/A,N/A,Northwest,N/A,N/A,Northern,N/A,N/A,Culpeper,N/A,N/A,Rappahannock Area Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51101,King William,ED,ED Opioid Overdose,N/A,N/A,Three Rivers,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Richmond,N/A,N/A,Middle Peninsula-Northern Neck Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51103,Lancaster,ED,ED Opioid Overdose,N/A,N/A,Three Rivers,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Middle Peninsula-Northern Neck Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51105,Lee,ED,ED Opioid Overdose,N/A,N/A,Lenowisco,N/A,N/A,Southwest,N/A,N/A,Far Southwest,N/A,N/A,Southwest,N/A,N/A,Planning District One Behavioral Health Services,N/A,N/A,VSP Division 4,N/A,N/A,Virginia State,N/A,N/A
2011,51107,Loudoun,ED,ED Opioid Overdose,N/A,N/A,Loudoun,N/A,N/A,Northern,N/A,N/A,Northern,N/A,N/A,Northern Virginia,N/A,N/A,"Loudoun County MH, SA and Developmental Services",N/A,N/A,VSP Division 7,N/A,N/A,Virginia State,N/A,N/A
2011,51109,Louisa,ED,ED Opioid Overdose,N/A,N/A,Thomas Jefferson,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Region Ten Community Services Board,N/A,N/A,VSP Division 1,N/A,N/A,Virginia State,N/A,N/A
2011,51111,Lunenburg,ED,ED Opioid Overdose,N/A,N/A,Piedmont,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Central Virginia,N/A,N/A,Crossroads Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
2011,51113,Madison,ED,ED Opioid Overdose,N/A,N/A,Rappahannock Rapidan,N/A,N/A,Northwest,N/A,N/A,Northwest,N/A,N/A,Culpeper,N/A,N/A,Rappahannock-Rapidan Community Services Board,N/A,N/A,VSP Division 2,N/A,N/A,Virginia State,N/A,N/A
2011,51115,Mathews,ED,ED Opioid Overdose,N/A,N/A,Three Rivers,N/A,N/A,Eastern,N/A,N/A,Eastern,N/A,N/A,Tidewater,N/A,N/A,Middle Peninsula-Northern Neck Community Services Board,N/A,N/A,VSP Division 5,N/A,N/A,Virginia State,N/A,N/A
2011,51117,Mecklenburg,ED,ED Opioid Overdose,N/A,N/A,Southside,N/A,N/A,Central,N/A,N/A,Central,N/A,N/A,Central Virginia,N/A,N/A,Southside Community Services Board,N/A,N/A,VSP Division 3,N/A,N/A,Virginia State,N/A,N/A
