EST_HC4_VC26,"Estimate; Not Hispanic or Latino, one race - White alone; $15,000 to $24,999  - Male - Number"
EST_HC5_VC26,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $15,000 to $24,999  - Male - Number"
EST_HC6_VC26,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $15,000 to $24,999  - Male - Number"
EST_HC7_VC26,"Estimate; Not Hispanic or Latino, one race - Asian alone; $15,000 to $24,999  - Male - Number"
EST_HC8_VC26,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $15,000 to $24,999  - Male - Number"
EST_HC9_VC26,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $15,000 to $24,999  - Male - Number"
EST_HC10_VC26,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $15,000 to $24,999  - Male - Number"
EST_HC11_VC26,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $15,000 to $24,999  - Male - Number"
EST_HC12_VC26,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $15,000 to $24,999  - Male - Number"
EST_HC13_VC26,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $15,000 to $24,999  - Male - Number"
EST_HC14_VC26,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $15,000 to $24,999  - Male - Number"
EST_HC15_VC26,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $15,000 to $24,999  - Male - Number"
EST_HC16_VC26,"Estimate; Balance of not Hispanic or Latino; $15,000 to $24,999  - Male - Number"
EST_HC1_VC27,"Estimate; Total, race and ethnicity; $15,000 to $24,999  - Male - Percent"
EST_HC2_VC27,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $15,000 to $24,999  - Male - Percent"
EST_HC3_VC27,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $15,000 to $24,999  - Male - Percent"
EST_HC4_VC27,"Estimate; Not Hispanic or Latino, one race - White alone; $15,000 to $24,999  - Male - Percent"
EST_HC5_VC27,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $15,000 to $24,999  - Male - Percent"
EST_HC6_VC27,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $15,000 to $24,999  - Male - Percent"
EST_HC7_VC27,"Estimate; Not Hispanic or Latino, one race - Asian alone; $15,000 to $24,999  - Male - Percent"
EST_HC8_VC27,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $15,000 to $24,999  - Male - Percent"
EST_HC9_VC27,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $15,000 to $24,999  - Male - Percent"
EST_HC10_VC27,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $15,000 to $24,999  - Male - Percent"
EST_HC11_VC27,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $15,000 to $24,999  - Male - Percent"
EST_HC12_VC27,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $15,000 to $24,999  - Male - Percent"
EST_HC13_VC27,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $15,000 to $24,999  - Male - Percent"
EST_HC14_VC27,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $15,000 to $24,999  - Male - Percent"
EST_HC15_VC27,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $15,000 to $24,999  - Male - Percent"
EST_HC16_VC27,"Estimate; Balance of not Hispanic or Latino; $15,000 to $24,999  - Male - Percent"
EST_HC1_VC29,"Estimate; Total, race and ethnicity; $15,000 to $24,999  - Female - Number"
EST_HC2_VC29,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $15,000 to $24,999  - Female - Number"
EST_HC3_VC29,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $15,000 to $24,999  - Female - Number"
EST_HC4_VC29,"Estimate; Not Hispanic or Latino, one race - White alone; $15,000 to $24,999  - Female - Number"
EST_HC5_VC29,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $15,000 to $24,999  - Female - Number"
EST_HC6_VC29,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $15,000 to $24,999  - Female - Number"
EST_HC7_VC29,"Estimate; Not Hispanic or Latino, one race - Asian alone; $15,000 to $24,999  - Female - Number"
EST_HC8_VC29,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $15,000 to $24,999  - Female - Number"
EST_HC9_VC29,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $15,000 to $24,999  - Female - Number"
EST_HC10_VC29,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $15,000 to $24,999  - Female - Number"
EST_HC11_VC29,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $15,000 to $24,999  - Female - Number"
EST_HC12_VC29,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $15,000 to $24,999  - Female - Number"
EST_HC13_VC29,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $15,000 to $24,999  - Female - Number"
EST_HC14_VC29,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $15,000 to $24,999  - Female - Number"
EST_HC15_VC29,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $15,000 to $24,999  - Female - Number"
EST_HC16_VC29,"Estimate; Balance of not Hispanic or Latino; $15,000 to $24,999  - Female - Number"
EST_HC1_VC30,"Estimate; Total, race and ethnicity; $15,000 to $24,999  - Female - Percent"
EST_HC2_VC30,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $15,000 to $24,999  - Female - Percent"
EST_HC3_VC30,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $15,000 to $24,999  - Female - Percent"
EST_HC4_VC30,"Estimate; Not Hispanic or Latino, one race - White alone; $15,000 to $24,999  - Female - Percent"
EST_HC5_VC30,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $15,000 to $24,999  - Female - Percent"
EST_HC6_VC30,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $15,000 to $24,999  - Female - Percent"
EST_HC7_VC30,"Estimate; Not Hispanic or Latino, one race - Asian alone; $15,000 to $24,999  - Female - Percent"
EST_HC8_VC30,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $15,000 to $24,999  - Female - Percent"
EST_HC9_VC30,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $15,000 to $24,999  - Female - Percent"
EST_HC10_VC30,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $15,000 to $24,999  - Female - Percent"
EST_HC11_VC30,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $15,000 to $24,999  - Female - Percent"
EST_HC12_VC30,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $15,000 to $24,999  - Female - Percent"
EST_HC13_VC30,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $15,000 to $24,999  - Female - Percent"
EST_HC14_VC30,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $15,000 to $24,999  - Female - Percent"
EST_HC15_VC30,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $15,000 to $24,999  - Female - Percent"
EST_HC16_VC30,"Estimate; Balance of not Hispanic or Latino; $15,000 to $24,999  - Female - Percent"
EST_HC1_VC33,"Estimate; Total, race and ethnicity; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC2_VC33,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC3_VC33,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC4_VC33,"Estimate; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC5_VC33,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC6_VC33,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC7_VC33,"Estimate; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC8_VC33,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC9_VC33,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC10_VC33,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC11_VC33,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC12_VC33,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC13_VC33,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Number"
EST_HC14_VC33,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Total, both sexes - Number"
EST_HC15_VC33,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Number"
EST_HC16_VC33,"Estimate; Balance of not Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Number"
EST_HC1_VC34,"Estimate; Total, race and ethnicity; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC2_VC34,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC3_VC34,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC4_VC34,"Estimate; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC5_VC34,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC6_VC34,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC7_VC34,"Estimate; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC8_VC34,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC9_VC34,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC10_VC34,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC11_VC34,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC12_VC34,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC13_VC34,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC14_VC34,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC15_VC34,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC16_VC34,"Estimate; Balance of not Hispanic or Latino; $25,000 to $34,999 - Total, both sexes - Percent"
EST_HC1_VC36,"Estimate; Total, race and ethnicity; $25,000 to $34,999 - Male - Number"
EST_HC2_VC36,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Male - Number"
EST_HC3_VC36,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Male - Number"
EST_HC4_VC36,"Estimate; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Male - Number"
EST_HC5_VC36,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Male - Number"
EST_HC6_VC36,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Male - Number"
EST_HC7_VC36,"Estimate; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Male - Number"
EST_HC8_VC36,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Male - Number"
EST_HC9_VC36,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Male - Number"
EST_HC10_VC36,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Male - Number"
EST_HC11_VC36,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Male - Number"
EST_HC12_VC36,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Male - Number"
EST_HC13_VC36,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Male - Number"
EST_HC14_VC36,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Male - Number"
EST_HC15_VC36,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Male - Number"
EST_HC16_VC36,"Estimate; Balance of not Hispanic or Latino; $25,000 to $34,999 - Male - Number"
EST_HC1_VC37,"Estimate; Total, race and ethnicity; $25,000 to $34,999 - Male - Percent"
EST_HC2_VC37,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Male - Percent"
EST_HC3_VC37,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Male - Percent"
EST_HC4_VC37,"Estimate; Not Hispanic or Latino, one race - White alone; $25,000 to $34,999 - Male - Percent"
EST_HC5_VC37,"Estimate; Not Hispanic or Latino, one race - Black or African American alone; $25,000 to $34,999 - Male - Percent"
EST_HC6_VC37,"Estimate; Not Hispanic or Latino, one race - American Indian and Alaska Native alone; $25,000 to $34,999 - Male - Percent"
EST_HC7_VC37,"Estimate; Not Hispanic or Latino, one race - Asian alone; $25,000 to $34,999 - Male - Percent"
EST_HC8_VC37,"Estimate; Not Hispanic or Latino, one race - Native Hawaiian and Other Pacific Islander alone ; $25,000 to $34,999 - Male - Percent"
EST_HC9_VC37,"Estimate; Not Hispanic or Latino, two or more races - White and Black; $25,000 to $34,999 - Male - Percent"
EST_HC10_VC37,"Estimate; Not Hispanic or Latino, two or more races - White and AIAN; $25,000 to $34,999 - Male - Percent"
EST_HC11_VC37,"Estimate; Not Hispanic or Latino, two or more races - White and Asian; $25,000 to $34,999 - Male - Percent"
EST_HC12_VC37,"Estimate; Not Hispanic or Latino, two or more races - Black and AIAN; $25,000 to $34,999 - Male - Percent"
EST_HC13_VC37,"Estimate; Not Hispanic or Latino, two or more races - NHPI and White (Hawaii only); $25,000 to $34,999 - Male - Percent"
EST_HC14_VC37,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian (Hawaii only); $25,000 to $34,999 - Male - Percent"
EST_HC15_VC37,"Estimate; Not Hispanic or Latino, two or more races - NHPI and Asian and White (Hawaii only); $25,000 to $34,999 - Male - Percent"
EST_HC16_VC37,"Estimate; Balance of not Hispanic or Latino; $25,000 to $34,999 - Male - Percent"
EST_HC1_VC39,"Estimate; Total, race and ethnicity; $25,000 to $34,999 - Female - Number"
EST_HC2_VC39,"Estimate; Hispanic or Latino - White alone Hispanic or Latino; $25,000 to $34,999 - Female - Number"
EST_HC3_VC39,"Estimate; Hispanic or Latino - All other Hispanic or Latino; $25,000 to $34,999 - Female - Number"
