,Year,County,Drug,DeathByYear,Rate,GEOID
493,2010,Orange County,Benzodiazepine,0,0,51137
494,2010,Page County,Benzodiazepine,2,8.3,51139
495,2010,Patrick County,Benzodiazepine,1,5.4,51141
496,2010,Petersburg City,Benzodiazepine,0,0,51730
497,2010,Pittsylvania County,Benzodiazepine,1,1.6,51143
498,2010,Poquoson City,Benzodiazepine,0,0,51735
499,2010,Portsmouth City,Benzodiazepine,0,0,51740
500,2010,Powhatan County,Benzodiazepine,0,0,51145
501,2010,Prince Edward County,Benzodiazepine,0,0,51147
502,2010,Prince George County,Benzodiazepine,0,0,51149
503,2010,Prince William County,Benzodiazepine,7,1.7,51153
504,2010,Pulaski County,Benzodiazepine,6,17.2,51155
505,2010,Radford City,Benzodiazepine,3,18.3,51750
506,2010,Rappahannock County,Benzodiazepine,1,13.6,51157
507,2010,Richmond City,Benzodiazepine,3,1.5,51760
508,2010,Richmond County,Benzodiazepine,0,0,51760
509,2010,Roanoke City,Benzodiazepine,3,3.1,51770
510,2010,Roanoke County,Benzodiazepine,5,5.4,51770
511,2010,Rockbridge County,Benzodiazepine,3,13.4,51163
512,2010,Rockingham County,Benzodiazepine,1,1.3,51165
513,2010,Russell County,Benzodiazepine,6,20.8,51167
514,2010,Salem City,Benzodiazepine,2,8.1,51775
515,2010,Scott County,Benzodiazepine,2,8.6,51169
516,2010,Shenandoah County,Benzodiazepine,1,2.4,51171
517,2010,Smyth County,Benzodiazepine,3,9.3,51173
518,2010,Southampton County,Benzodiazepine,0,0,51175
519,2010,Spotsylvania County,Benzodiazepine,0,0,51177
520,2010,Stafford County,Benzodiazepine,0,0,51179
521,2010,Staunton City,Benzodiazepine,2,8.4,51790
522,2010,Suffolk City,Benzodiazepine,2,2.4,51800
523,2010,Surry County,Benzodiazepine,0,0,51181
524,2010,Sussex County,Benzodiazepine,0,0,51183
525,2010,Tazewell County,Benzodiazepine,8,17.7,51185
526,2010,Virginia Beach City,Benzodiazepine,9,2.1,51810
527,2010,Warren County,Benzodiazepine,4,10.6,51187
528,2010,Washington County,Benzodiazepine,3,5.5,51191
529,2010,Waynesboro City,Benzodiazepine,1,4.8,51820
530,2010,Westmoreland County,Benzodiazepine,0,0,51193
531,2010,Williamsburg City,Benzodiazepine,0,0,51830
532,2010,Winchester City,Benzodiazepine,1,3.8,51840
533,2010,Wise County,Benzodiazepine,8,19.3,51195
534,2010,Wythe County,Benzodiazepine,4,13.7,51197
535,2010,York County,Benzodiazepine,0,0,51199
536,2011,Accomack County,Benzodiazepine,2,6,51001
537,2011,Albemarle County,Benzodiazepine,0,0,51003
538,2011,Alexandria City,Benzodiazepine,0,0,51510
539,2011,Alleghany County,Benzodiazepine,0,0,51005
540,2011,Amelia County,Benzodiazepine,0,0,51007
541,2011,Amherst County,Benzodiazepine,1,3.1,51009
542,2011,Appomattox County,Benzodiazepine,0,0,51011
543,2011,Arlington County,Benzodiazepine,1,0.5,51013
544,2011,Augusta County,Benzodiazepine,4,5.4,51015
545,2011,Bath County,Benzodiazepine,0,0,51017
546,2011,Bedford City,Benzodiazepine,0,0,51019
547,2011,Bedford County,Benzodiazepine,1,1.4,51019
548,2011,Bland County,Benzodiazepine,1,14.7,51021
549,2011,Botetourt County,Benzodiazepine,0,0,51023
550,2011,Bristol City,Benzodiazepine,1,5.6,51520
551,2011,Brunswick County,Benzodiazepine,0,0,51025
552,2011,Buchanan County,Benzodiazepine,4,17,51027
553,2011,Buckingham County,Benzodiazepine,0,0,51029
554,2011,Buena Vista City,Benzodiazepine,0,0,51530
555,2011,Campbell County,Benzodiazepine,2,3.6,51031
556,2011,Caroline County,Benzodiazepine,1,3.5,51033
557,2011,Carroll County,Benzodiazepine,1,3.3,51035
558,2011,Charles City County,Benzodiazepine,0,0,51036
559,2011,Charlotte County,Benzodiazepine,0,0,51037
560,2011,Charlottesville City,Benzodiazepine,0,0,51540
561,2011,Chesapeake City,Benzodiazepine,6,2.7,51550
562,2011,Chesterfield County,Benzodiazepine,10,3.1,51041
563,2011,Clarke County,Benzodiazepine,0,0,51043
564,2011,Colonial Heights City,Benzodiazepine,2,11.5,51570
565,2011,Covington City,Benzodiazepine,0,0,51580
566,2011,Craig County,Benzodiazepine,0,0,51045
567,2011,Culpeper County,Benzodiazepine,0,0,51047
568,2011,Cumberland County,Benzodiazepine,0,0,51049
569,2011,Danville City,Benzodiazepine,2,4.7,51590
570,2011,Dickenson County,Benzodiazepine,2,12.7,51051
571,2011,Dinwiddie County,Benzodiazepine,1,3.6,51053
572,2011,Emporia City,Benzodiazepine,0,0,51595
573,2011,Essex County,Benzodiazepine,0,0,51057
574,2011,Fairfax City,Benzodiazepine,0,0,51600
575,2011,Fairfax County,Benzodiazepine,12,1.1,51059
576,2011,Falls Church City,Benzodiazepine,1,7.8,51610
577,2011,Fauquier County,Benzodiazepine,3,4.5,51061
578,2011,Floyd County,Benzodiazepine,0,0,51063
579,2011,Fluvanna County,Benzodiazepine,0,0,51065
580,2011,Franklin City,Benzodiazepine,0,0,51620
581,2011,Franklin County,Benzodiazepine,2,3.5,51620
582,2011,Frederick County,Benzodiazepine,1,1.3,51069
583,2011,Fredericksburg City,Benzodiazepine,1,3.9,51630
584,2011,Galax City,Benzodiazepine,0,0,51640
585,2011,Giles County,Benzodiazepine,1,5.8,51071
586,2011,Gloucester County,Benzodiazepine,0,0,51073
587,2011,Goochland County,Benzodiazepine,0,0,51075
588,2011,Grayson County,Benzodiazepine,0,0,51077
589,2011,Greene County,Benzodiazepine,0,0,51079
590,2011,Greensville County,Benzodiazepine,0,0,51081
591,2011,Halifax County,Benzodiazepine,1,2.8,51083
592,2011,Hampton City,Benzodiazepine,3,2.2,51650
593,2011,Hanover County,Benzodiazepine,1,1,51085
594,2011,Harrisonburg City,Benzodiazepine,0,0,51660
595,2011,Henrico County,Benzodiazepine,6,1.9,51087
596,2011,Henry County,Benzodiazepine,4,7.4,51089
597,2011,Highland County,Benzodiazepine,0,0,51091
598,2011,Hopewell City,Benzodiazepine,0,0,51670
599,2011,Isle of Wight County,Benzodiazepine,0,0,51093
600,2011,James City County,Benzodiazepine,0,0,51095
601,2011,King and Queen County,Benzodiazepine,0,0,51097
602,2011,King George County,Benzodiazepine,0,0,51099
603,2011,King William County,Benzodiazepine,0,0,51101
604,2011,Lancaster County,Benzodiazepine,0,0,51103
605,2011,Lee County,Benzodiazepine,3,11.9,51105
606,2011,Lexington City,Benzodiazepine,0,0,51678
607,2011,Loudoun County,Benzodiazepine,9,2.8,51107
608,2011,Louisa County,Benzodiazepine,0,0,51109
609,2011,Lunenburg County,Benzodiazepine,0,0,51111
610,2011,Lynchburg City,Benzodiazepine,1,1.3,51680
611,2011,Madison County,Benzodiazepine,2,15.2,51113
612,2011,Manassas City,Benzodiazepine,1,2.5,51683
613,2011,Manassas Park City,Benzodiazepine,1,6.5,51685
614,2011,Martinsville City,Benzodiazepine,1,7.4,51690
615,2011,Mathews County,Benzodiazepine,0,0,51115
616,2011,Mecklenburg County,Benzodiazepine,2,6.1,51117
617,2011,Middlesex County,Benzodiazepine,1,9.2,51119
618,2011,Montgomery County,Benzodiazepine,5,5.3,51121
619,2011,Nelson County,Benzodiazepine,0,0,51125
620,2011,New Kent County,Benzodiazepine,0,0,51127
621,2011,Newport News City,Benzodiazepine,4,2.2,51700
622,2011,Norfolk City,Benzodiazepine,7,2.9,51710
623,2011,Northampton County,Benzodiazepine,0,0,51131
624,2011,Northumberland County,Benzodiazepine,0,0,51133
625,2011,Norton City,Benzodiazepine,0,0,51720
626,2011,Nottoway County,Benzodiazepine,0,0,51135
627,2011,Orange County,Benzodiazepine,2,5.9,51137
628,2011,Page County,Benzodiazepine,1,4.2,51139
629,2011,Patrick County,Benzodiazepine,0,0,51141
630,2011,Petersburg City,Benzodiazepine,2,6.2,51730
631,2011,Pittsylvania County,Benzodiazepine,2,3.2,51143
632,2011,Poquoson City,Benzodiazepine,0,0,51735
633,2011,Portsmouth City,Benzodiazepine,3,3.1,51740
634,2011,Powhatan County,Benzodiazepine,1,3.6,51145
635,2011,Prince Edward County,Benzodiazepine,1,4.3,51147
636,2011,Prince George County,Benzodiazepine,2,5.5,51149
637,2011,Prince William County,Benzodiazepine,10,2.4,51153
638,2011,Pulaski County,Benzodiazepine,6,17.3,51155
639,2011,Radford City,Benzodiazepine,0,0,51750
640,2011,Rappahannock County,Benzodiazepine,0,0,51157
641,2011,Richmond City,Benzodiazepine,4,1.9,51760
642,2011,Richmond County,Benzodiazepine,1,10.8,51760
643,2011,Roanoke City,Benzodiazepine,5,5.2,51770
644,2011,Roanoke County,Benzodiazepine,1,1.1,51770
645,2011,Rockbridge County,Benzodiazepine,1,4.5,51163
646,2011,Rockingham County,Benzodiazepine,2,2.6,51165
647,2011,Russell County,Benzodiazepine,8,27.8,51167
648,2011,Salem City,Benzodiazepine,1,4,51775
649,2011,Scott County,Benzodiazepine,2,8.6,51169
650,2011,Shenandoah County,Benzodiazepine,2,4.7,51171
651,2011,Smyth County,Benzodiazepine,1,3.1,51173
652,2011,Southampton County,Benzodiazepine,0,0,51175
653,2011,Spotsylvania County,Benzodiazepine,1,0.8,51177
654,2011,Stafford County,Benzodiazepine,0,0,51179
655,2011,Staunton City,Benzodiazepine,0,0,51790
656,2011,Suffolk City,Benzodiazepine,0,0,51800
657,2011,Surry County,Benzodiazepine,0,0,51181
658,2011,Sussex County,Benzodiazepine,0,0,51183
659,2011,Tazewell County,Benzodiazepine,9,20.1,51185
660,2011,Virginia Beach City,Benzodiazepine,14,3.2,51810
661,2011,Warren County,Benzodiazepine,1,2.6,51187
662,2011,Washington County,Benzodiazepine,6,10.9,51191
663,2011,Waynesboro City,Benzodiazepine,0,0,51820
664,2011,Westmoreland County,Benzodiazepine,0,0,51193
665,2011,Williamsburg City,Benzodiazepine,0,0,51830
666,2011,Winchester City,Benzodiazepine,2,7.5,51840
667,2011,Wise County,Benzodiazepine,5,12,51195
668,2011,Wythe County,Benzodiazepine,2,6.8,51197
669,2011,York County,Benzodiazepine,2,3,51199
670,2012,Accomack County,Benzodiazepine,2,6,51001
671,2012,Albemarle County,Benzodiazepine,0,0,51003
672,2012,Alexandria City,Benzodiazepine,3,2.1,51510
673,2012,Alleghany County,Benzodiazepine,0,0,51005
674,2012,Amelia County,Benzodiazepine,1,7.8,51007
675,2012,Amherst County,Benzodiazepine,0,0,51009
676,2012,Appomattox County,Benzodiazepine,0,0,51011
677,2012,Arlington County,Benzodiazepine,1,0.5,51013
678,2012,Augusta County,Benzodiazepine,5,6.8,51015
679,2012,Bath County,Benzodiazepine,0,0,51017
680,2012,Bedford City,Benzodiazepine,0,0,51019
681,2012,Bedford County,Benzodiazepine,2,2.9,51019
682,2012,Bland County,Benzodiazepine,0,0,51021
683,2012,Botetourt County,Benzodiazepine,1,3,51023
684,2012,Bristol City,Benzodiazepine,2,11.3,51520
685,2012,Brunswick County,Benzodiazepine,0,0,51025
686,2012,Buchanan County,Benzodiazepine,7,29.3,51027
687,2012,Buckingham County,Benzodiazepine,0,0,51029
688,2012,Buena Vista City,Benzodiazepine,1,14.9,51530
689,2012,Campbell County,Benzodiazepine,0,0,51031
690,2012,Caroline County,Benzodiazepine,0,0,51033
691,2012,Carroll County,Benzodiazepine,3,10,51035
692,2012,Charles City County,Benzodiazepine,0,0,51036
693,2012,Charlotte County,Benzodiazepine,0,0,51037
694,2012,Charlottesville City,Benzodiazepine,0,0,51540
695,2012,Chesapeake City,Benzodiazepine,3,1.3,51550
696,2012,Chesterfield County,Benzodiazepine,1,0.3,51041
697,2012,Clarke County,Benzodiazepine,0,0,51043
698,2012,Colonial Heights City,Benzodiazepine,0,0,51570
699,2012,Covington City,Benzodiazepine,0,0,51580
700,2012,Craig County,Benzodiazepine,0,0,51045
701,2012,Culpeper County,Benzodiazepine,0,0,51047
702,2012,Cumberland County,Benzodiazepine,0,0,51049
703,2012,Danville City,Benzodiazepine,1,2.3,51590
704,2012,Dickenson County,Benzodiazepine,1,6.4,51051
705,2012,Dinwiddie County,Benzodiazepine,0,0,51053
706,2012,Emporia City,Benzodiazepine,0,0,51595
707,2012,Essex County,Benzodiazepine,0,0,51057
708,2012,Fairfax City,Benzodiazepine,0,0,51600
709,2012,Fairfax County,Benzodiazepine,16,1.4,51059
710,2012,Falls Church City,Benzodiazepine,0,0,51610
711,2012,Fauquier County,Benzodiazepine,2,3,51061
712,2012,Floyd County,Benzodiazepine,0,0,51063
713,2012,Fluvanna County,Benzodiazepine,0,0,51065
714,2012,Franklin City,Benzodiazepine,0,0,51620
715,2012,Franklin County,Benzodiazepine,2,3.5,51620
716,2012,Frederick County,Benzodiazepine,0,0,51069
717,2012,Fredericksburg City,Benzodiazepine,0,0,51630
718,2012,Galax City,Benzodiazepine,0,0,51640
719,2012,Giles County,Benzodiazepine,3,17.7,51071
720,2012,Gloucester County,Benzodiazepine,0,0,51073
721,2012,Goochland County,Benzodiazepine,0,0,51075
722,2012,Grayson County,Benzodiazepine,0,0,51077
723,2012,Greene County,Benzodiazepine,1,5.3,51079
724,2012,Greensville County,Benzodiazepine,0,0,51081
725,2012,Halifax County,Benzodiazepine,0,0,51083
726,2012,Hampton City,Benzodiazepine,2,1.5,51650
727,2012,Hanover County,Benzodiazepine,1,1,51085
728,2012,Harrisonburg City,Benzodiazepine,0,0,51660
729,2012,Henrico County,Benzodiazepine,2,0.6,51087
730,2012,Henry County,Benzodiazepine,5,9.4,51089
731,2012,Highland County,Benzodiazepine,0,0,51091
732,2012,Hopewell City,Benzodiazepine,0,0,51670
733,2012,Isle of Wight County,Benzodiazepine,0,0,51093
734,2012,James City County,Benzodiazepine,0,0,51095
735,2012,King and Queen County,Benzodiazepine,0,0,51097
736,2012,King George County,Benzodiazepine,1,4.1,51099
737,2012,King William County,Benzodiazepine,0,0,51101
738,2012,Lancaster County,Benzodiazepine,0,0,51103
739,2012,Lee County,Benzodiazepine,2,7.9,51105
740,2012,Lexington City,Benzodiazepine,0,0,51678
741,2012,Loudoun County,Benzodiazepine,0,0,51107
742,2012,Louisa County,Benzodiazepine,0,0,51109
743,2012,Lunenburg County,Benzodiazepine,0,0,51111
744,2012,Lynchburg City,Benzodiazepine,1,1.3,51680
745,2012,Madison County,Benzodiazepine,0,0,51113
746,2012,Manassas City,Benzodiazepine,1,2.5,51683
747,2012,Manassas Park City,Benzodiazepine,0,0,51685
748,2012,Martinsville City,Benzodiazepine,1,7.3,51690
749,2012,Mathews County,Benzodiazepine,0,0,51115
750,2012,Mecklenburg County,Benzodiazepine,0,0,51117
751,2012,Middlesex County,Benzodiazepine,0,0,51119
752,2012,Montgomery County,Benzodiazepine,2,2.1,51121
753,2012,Nelson County,Benzodiazepine,0,0,51125
754,2012,New Kent County,Benzodiazepine,0,0,51127
755,2012,Newport News City,Benzodiazepine,3,1.7,51700
756,2012,Norfolk City,Benzodiazepine,7,2.8,51710
757,2012,Northampton County,Benzodiazepine,0,0,51131
758,2012,Northumberland County,Benzodiazepine,0,0,51133
759,2012,Norton City,Benzodiazepine,0,0,51720
760,2012,Nottoway County,Benzodiazepine,0,0,51135
761,2012,Orange County,Benzodiazepine,0,0,51137
762,2012,Page County,Benzodiazepine,0,0,51139
763,2012,Patrick County,Benzodiazepine,1,5.4,51141
764,2012,Petersburg City,Benzodiazepine,1,3.1,51730
765,2012,Pittsylvania County,Benzodiazepine,2,3.2,51143
766,2012,Poquoson City,Benzodiazepine,0,0,51735
767,2012,Portsmouth City,Benzodiazepine,0,0,51740
768,2012,Powhatan County,Benzodiazepine,0,0,51145
769,2012,Prince Edward County,Benzodiazepine,0,0,51147
770,2012,Prince George County,Benzodiazepine,0,0,51149
771,2012,Prince William County,Benzodiazepine,8,1.9,51153
772,2012,Pulaski County,Benzodiazepine,0,0,51155
773,2012,Radford City,Benzodiazepine,2,12,51750
774,2012,Rappahannock County,Benzodiazepine,0,0,51157
775,2012,Richmond City,Benzodiazepine,7,3.3,51760
776,2012,Richmond County,Benzodiazepine,0,0,51760
777,2012,Roanoke City,Benzodiazepine,4,4.1,51770
778,2012,Roanoke County,Benzodiazepine,2,2.2,51770
779,2012,Rockbridge County,Benzodiazepine,0,0,51163
780,2012,Rockingham County,Benzodiazepine,0,0,51165
781,2012,Russell County,Benzodiazepine,5,17.6,51167
782,2012,Salem City,Benzodiazepine,3,12,51775
783,2012,Scott County,Benzodiazepine,0,0,51169
784,2012,Shenandoah County,Benzodiazepine,2,4.7,51171
785,2012,Smyth County,Benzodiazepine,2,6.3,51173
786,2012,Southampton County,Benzodiazepine,0,0,51175
787,2012,Spotsylvania County,Benzodiazepine,2,1.6,51177
788,2012,Stafford County,Benzodiazepine,3,2.2,51179
789,2012,Staunton City,Benzodiazepine,0,0,51790
790,2012,Suffolk City,Benzodiazepine,1,1.2,51800
791,2012,Surry County,Benzodiazepine,0,0,51181
792,2012,Sussex County,Benzodiazepine,0,0,51183
793,2012,Tazewell County,Benzodiazepine,8,18.1,51185
794,2012,Virginia Beach City,Benzodiazepine,9,2,51810
795,2012,Warren County,Benzodiazepine,2,5.3,51187
796,2012,Washington County,Benzodiazepine,4,7.2,51191
797,2012,Waynesboro City,Benzodiazepine,0,0,51820
798,2012,Westmoreland County,Benzodiazepine,0,0,51193
799,2012,Williamsburg City,Benzodiazepine,1,6.6,51830
800,2012,Winchester City,Benzodiazepine,2,7.4,51840
801,2012,Wise County,Benzodiazepine,7,17.1,51195
802,2012,Wythe County,Benzodiazepine,4,13.7,51197
803,2012,York County,Benzodiazepine,0,0,51199
804,2013,Accomack County,Benzodiazepine,0,0,51001
805,2013,Albemarle County,Benzodiazepine,1,1,51003
806,2013,Alexandria City,Benzodiazepine,9,6,51510
807,2013,Alleghany County,Benzodiazepine,0,0,51005
808,2013,Amelia County,Benzodiazepine,0,0,51007
809,2013,Amherst County,Benzodiazepine,0,0,51009
810,2013,Appomattox County,Benzodiazepine,1,6.6,51011
811,2013,Arlington County,Benzodiazepine,3,1.3,51013
812,2013,Augusta County,Benzodiazepine,4,5.4,51015
813,2013,Bath County,Benzodiazepine,0,0,51017
814,2013,Bedford City,Benzodiazepine,0,0,51019
815,2013,Bedford County,Benzodiazepine,4,5.7,51019
816,2013,Bland County,Benzodiazepine,0,0,51021
817,2013,Botetourt County,Benzodiazepine,1,3,51023
818,2013,Bristol City,Benzodiazepine,0,0,51520
819,2013,Brunswick County,Benzodiazepine,0,0,51025
820,2013,Buchanan County,Benzodiazepine,5,21.2,51027
821,2013,Buckingham County,Benzodiazepine,1,5.8,51029
822,2013,Buena Vista City,Benzodiazepine,0,0,51530
823,2013,Campbell County,Benzodiazepine,0,0,51031
824,2013,Caroline County,Benzodiazepine,0,0,51033
825,2013,Carroll County,Benzodiazepine,1,3.3,51035
826,2013,Charles City County,Benzodiazepine,1,14,51036
827,2013,Charlotte County,Benzodiazepine,1,8.1,51037
828,2013,Charlottesville City,Benzodiazepine,1,2.3,51540
829,2013,Chesapeake City,Benzodiazepine,10,4.3,51550
830,2013,Chesterfield County,Benzodiazepine,5,1.5,51041
831,2013,Clarke County,Benzodiazepine,0,0,51043
832,2013,Colonial Heights City,Benzodiazepine,0,0,51570
833,2013,Covington City,Benzodiazepine,1,17.2,51580
834,2013,Craig County,Benzodiazepine,0,0,51045
835,2013,Culpeper County,Benzodiazepine,1,2.1,51047
836,2013,Cumberland County,Benzodiazepine,1,10.2,51049
837,2013,Danville City,Benzodiazepine,0,0,51590
838,2013,Dickenson County,Benzodiazepine,1,6.5,51051
839,2013,Dinwiddie County,Benzodiazepine,1,3.6,51053
840,2013,Emporia City,Benzodiazepine,1,17.9,51595
841,2013,Essex County,Benzodiazepine,0,0,51057
842,2013,Fairfax City,Benzodiazepine,0,0,51600
843,2013,Fairfax County,Benzodiazepine,17,1.5,51059
844,2013,Falls Church City,Benzodiazepine,0,0,51610
845,2013,Fauquier County,Benzodiazepine,7,10.4,51061
846,2013,Floyd County,Benzodiazepine,0,0,51063
847,2013,Fluvanna County,Benzodiazepine,0,0,51065
848,2013,Franklin City,Benzodiazepine,0,0,51620
849,2013,Franklin County,Benzodiazepine,0,0,51620
850,2013,Frederick County,Benzodiazepine,8,9.8,51069
851,2013,Fredericksburg City,Benzodiazepine,0,0,51630
852,2013,Galax City,Benzodiazepine,0,0,51640
853,2013,Giles County,Benzodiazepine,2,11.8,51071
854,2013,Gloucester County,Benzodiazepine,0,0,51073
855,2013,Goochland County,Benzodiazepine,0,0,51075
856,2013,Grayson County,Benzodiazepine,0,0,51077
857,2013,Greene County,Benzodiazepine,0,0,51079
858,2013,Greensville County,Benzodiazepine,0,0,51081
859,2013,Halifax County,Benzodiazepine,0,0,51083
860,2013,Hampton City,Benzodiazepine,5,3.7,51650
861,2013,Hanover County,Benzodiazepine,2,2,51085
862,2013,Harrisonburg City,Benzodiazepine,2,3.9,51660
863,2013,Henrico County,Benzodiazepine,7,2.2,51087
864,2013,Henry County,Benzodiazepine,4,7.6,51089
865,2013,Highland County,Benzodiazepine,0,0,51091
866,2013,Hopewell City,Benzodiazepine,1,4.5,51670
867,2013,Isle of Wight County,Benzodiazepine,0,0,51093
